procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0 680848 1770580  47100 890736    0    0     0   124 1449 1518  0  0 100  0  0  0
 0  0 680848 1770604  47116 890756    0    0     0   184 1470 1545  0  0 100  0  0  0
 0  0 680848 1770604  47116 890756    0    0     0     0 1417 1480  0  0 100  0  0  0
 0  0 680848 1770352  47132 890760    0    0     0    60 1441 1505  0  0 100  0  0  0
 1  0 680848 1691940  47160 890732    0    0     0    84 3008 2256 10  1 88  0  0  0
 0  0 680848 1716384  47508 890880    0    0    64  2104 4283 4536  7  1 91  1  0  0
 0  0 680848 1722132  47556 890836    0    0     0   260 1730 1866  0  0 100  0  0  0
 0  0 680848 1735300  47572 890888    0    0     0   104 1475 1525  0  0 100  0  0  0
 0  0 680848 1745380  47588 890872    0    0     0   116 1419 1521  0  0 100  0  0  0
 0  0 680848 1749292  47636 890888    0    0     0   504 1619 1739  0  0 100  0  0  0
 0  0 680848 1752924  47660 890864    0    0     0  1492 1501 1537  0  0 100  0  0  0
 0  0 680848 1756100  47660 890888    0    0     0    60 1375 1454  0  0 100  0  0  0
 0  0 680848 1758880  47660 890888    0    0     0     0 1388 1458  0  0 100  0  0  0
 1  0 680848 1713936  47660 890888    0    0     0     4 1953 1635  5  1 95  0  0  0
 1  0 680848 1668224  47700 891196    0    0     0   124 3336 2519 12  1 87  0  0  0
 1  0 680848 1617740  47764 891208    0    0     0   216 2857 2194 11  2 87  0  0  0
 0  0 680848 1690968  47936 891376    0    0     0   524 3373 3357  7  1 92  0  0  0
 0  0 680848 1699776  47948 891380    0    0     0   188 1485 1590  0  0 100  0  0  0
 0  0 680848 1709292  47964 891392    0    0     0   116 1528 1648  0  0 100  0  0  0
 0  0 680848 1717232  48032 891328    0    0     0   912 1988 2028  0  0 99  0  0  0
 0  0 680848 1745988  48064 891232    0    0     0  1644 3559 15449  2  1 97  0  0  0
 0  0 680848 1746048  48112 891356    0    0     0   320 2045 2199  0  0 100  0  0  0
 0  0 680848 1746048  48112 891412    4    0     4    68 1455 1473  0  0 100  0  0  0
 0  0 680848 1746512  48112 891412    0    0     0    16 1591 1568  0  0 100  0  0  0
 0  0 680848 1751664  48156 891368    0    0     0   344 1797 1951  0  0 100  0  0  0
 0  0 680848 1754196  48184 891416    0    0     0   260 1537 1653  0  0 100  0  0  0
 0  0 680848 1756412  48224 891376    0    0     0   156 1499 1613  0  0 100  0  0  0
 0  0 680848 1758320  48224 891424    4    0     4     0 1436 1501  0  0 100  0  0  0
 0  0 680848 1759740  48224 891424    0    0     0    44 1419 1477  0  0 100  0  0  0
 0  0 680848 1761420  48224 891424    0    0     0     0 1387 1445  0  0 100  0  0  0
 0  0 680848 1762672  48240 891408    0    0     0    56 1446 1503  0  0 100  0  0  0
 0  0 680848 1763988  48264 891428    0    0     0  1588 1666 1663  0  0 100  0  0  0
 0  0 680848 1765140  48264 891432    0    0     0    88 1463 1501  0  0 100  0  0  0
 0  0 680848 1765228  48264 891440    0    0     0    28 1380 1457  0  0 100  0  0  0
 0  0 680848 1764976  48292 891412    0    0     0   168 1765 1915  0  0 100  0  0  0
 0  0 680848 1764976  48340 891448    0    0     0   288 1815 2012  0  0 100  0  0  0
 1  0 680848 1711556  48364 891424    0    0    32    80 2307 2058  5  1 94  0  0  0
 1  0 680848 1671224  48504 891520    0    0    96   540 4163 3782 12  1 87  0  0  0
 0  0 680848 1713844  48520 891736    0    0     0   148 1680 1678  1  0 99  0  0  0
 0  0 680848 1719108  48536 891752    0    0     0   220 1707 1648  0  0 100  0  0  0
 0  0 680848 1724676  48636 891652    0    0     0  1352 1813 2040  0  0 99  0  0  0
 0  0 680848 1729484  48656 891760    0    0     0  1508 1567 1590  0  0 100  0  0  0
 0  0 680848 1733744  48680 891736    0    0     0   112 1840 1936  0  0 100  0  0  0
 0  0 680848 1737472  48692 891888    0    0     0   212 1463 1542  0  0 100  0  0  0
 0  0 680848 1740736  48716 891864    0    0     0    76 1723 1886  0  0 100  0  0  0
 0  0 680848 1743088  48888 891896    0    0     0  3184 2269 2681  0  0 99  0  0  0
 1  0 680848 1679128  48908 891876    0    0     0    64 2803 1999 11  1 88  0  0  0
 1  0 680848 1669004  48956 891916    4    0     4   188 3271 2312 12  1 87  0  0  0
 0  0 680848 1673200  49056 891852    0    0    16   376 3860 3374 12  1 87  0  0  0
 0  0 680848 1684316  49100 891976    0    0     0   220 1826 1969  0  0 100  0  0  0
 0  0 680848 1694864  49148 891932    0    0     0   344 1981 2159  0  0 99  0  0  0
 0  0 680848 1704368  49180 891992    0    0     0   188 1875 2060  0  0 100  0  0  0
 0  0 680848 1712932  49208 891964    0    0     0   184 1600 1694  0  0 100  0  0  0
 0  0 680848 1716604  49236 892040    0    0     0   200 2892 3253  2  0 98  0  0  0
 0  0 680848 1722608  49256 892020    0    0     0    80 1874 1936  0  0 100  0  0  0
 0  0 680848 1728028  49388 892048    0    0     0  1392 2264 2547  0  0 99  0  0  0
 0  0 680848 1736136  49388 892048    0    0     0   104 1345 1426  0  0 100  0  0  0
 0  0 680848 1740112  49388 892052    0    0     0  2024 1728 1614  0  0 100  0  0  0
 0  0 680848 1743592  49444 892056    0    0     0   412 1700 1874  0  0 100  0  0  0
 0  0 680848 1748128  49472 892032    0    0     0    84 1776 1734  0  0 100  0  0  0
 0  0 680848 1750384  49488 892060    0    0     0    60 1438 1536  0  0 100  0  0  0
 0  0 680848 1751788  49496 892060    0    0     0    60 1440 1547  0  0 100  0  0  0
 0  0 680848 1753016  49496 892068    0    0     0    64 1506 1530  0  0 100  0  0  0
 0  0 680848 1753660  49508 892068    0    0     0   176 1535 1585  0  0 100  0  0  0
 0  0 680848 1753636  49524 892068    0    0     0   100 1705 1818  0  0 100  0  0  0
 0  0 680848 1753408  49544 892052    0    0     0   292 1892 2018  0  0 99  0  0  0
 0  0 680848 1753660  49564 892072    0    0     0    80 1668 1788  0  0 100  0  0  0
 0  0 680848 1753660  49564 892072    0    0     0     0 1441 1491  0  0 100  0  0  0
 1  0 680848 1753408  49564 892076    0    0     0  1288 1635 1613  0  0 99  0  0  0
 1  0 680848 1672264  49576 892064    0    0     0   308 2947 2031 11  2 87  0  0  0
 0  0 680848 1708104  49808 892200    0    0    64  2284 3888 4182  6  0 93  1  0  0
 0  0 680848 1726532  49824 892184    0    0     0    56 1551 1657  0  0 100  0  0  0
 0  0 680848 1730692  49848 892200    0    0     0    76 1566 1645  0  0 100  0  0  0
 0  0 680848 1734332  49848 892200    0    0     0     4 1435 1512  0  0 100  0  0  0
 0  0 680848 1737516  49872 892176    0    0     0   172 1746 1840  0  0 100  0  0  0
 0  0 680848 1740304  49920 892208    0    0     0   324 1664 1772  0  0 100  0  0  0
 0  0 680848 1742744  49932 892196    0    0     0    44 1520 1632  0  0 100  0  0  0
 0  0 680848 1744892  49932 892208    4    0     4     0 1482 1496  0  0 100  0  0  0
 1  0 680848 1698976  49932 892212    0    0     0     0 2176 1746  6  1 93  0  0  0
 1  0 680848 1681572  49936 892220    0    0     0    48 3497 2462 12  1 87  0  0  0
 1  0 680848 1616096  49996 892544    0    0     0  1780 5079 19617 14  2 84  0  0  0
 0  0 680848 1690960  50136 892464    0    0    20   696 3666 3958  5  1 94  0  0  0
 0  0 680848 1697536  50148 892468    0    0     0   148 1410 1569  0  0 100  0  0  0
 0  0 680848 1704220  50160 892468    0    0     0   160 1712 1638  0  0 100  0  0  0
 0  0 680848 1712032  50220 892472    0    0     0  1008 1890 2094  0  0 99  0  0  0
 0  0 680848 1718840  50236 892472    0    0     0   364 1740 1857  0  0 100  0  0  0
 0  0 680848 1724572  50236 892472    0    0     0    40 1585 1675  0  0 100  0  0  0
 0  0 680848 1731172  50400 892472    0    0     0  2804 1857 2165  0  0 99  0  0  0
 0  0 680848 1736656  50404 892476    0    0     0    40 1431 1519  0  0 100  0  0  0
 0  0 680848 1740180  50404 892476    0    0     0     0 1351 1415  0  0 100  0  0  0
 0  0 680848 1742140  50420 892460    0    0     0  1924 1602 1564  0  0 100  0  0  0
 0  0 680848 1744220  50440 892480    0    0     0   204 1661 1770  0  0 100  0  0  0
 2  0 680848 1745968  50440 892480    0    0     0     0 1417 1516  0  0 100  0  0  0
 0  0 680848 1749036  50440 892492    0    0     0     8 1542 1528  0  0 100  0  0  0
 0  0 680848 1750420  50448 892484    0    0     0   120 1755 1937  0  0 100  0  0  0
 0  0 680848 1751204  50480 892496    0    0     0   392 1860 2035  0  0 100  0  0  0
 0  0 680848 1752320  50488 892488    0    0     0   172 1782 1927  0  0 100  0  0  0
 0  0 680848 1752092  50488 892496    0    0     0     0 1437 1489  0  0 100  0  0  0
 0  0 680848 1752092  50488 892500    8    0     8     4 1525 1581  0  0 100  0  0  0
 0  0 680848 1751844  50508 892480    0    0     0   284 1634 1602  0  0 100  0  0  0
 0  0 680848 1751844  50508 892500    0    0     0     0 1446 1513  0  0 100  0  0  0
 1  0 680848 1688756  50508 892500    0    0     0  1192 2485 1891  7  1 92  0  0  0
 0  0 680848 1668888  50632 892624    0    0    64   684 4239 3992 10  1 88  0  0  0
 0  0 680848 1676952  50636 892624    0    0     0   152 1552 1654  0  0 100  0  0  0
 0  0 680848 1685016  50660 892628    0    0     0   172 1797 1934  0  0 100  0  0  0
 0  0 680848 1693080  50724 892572    0    0     0  1596 1925 2213  0  0 99  0  0  0
 0  0 680848 1701144  50732 892632    0    0     0    48 1473 1565  0  0 100  0  0  0
 0  0 680848 1708312  50744 892620    0    0     0   200 1463 1552  0  0 100  0  0  0
 0  0 680848 1714364  50744 892636    4    0     4     0 1500 1562  0  0 100  0  0  0
 0  0 680848 1719880  50744 892636    0    0     0     0 1370 1452  0  0 100  0  0  0
 1  0 680848 1714212  50764 892616    0    0     0   100 1872 1910  1  1 98  0  0  0
 1  0 680848 1635312  50792 892768    0    0     0  1776 3244 2416 12  1 87  0  0  0
 1  0 680848 1665584  50848 892748    0    0     0   276 3285 2478 12  1 87  0  0  0
 0  0 680848 1737252  50940 892816    0    0     0   324 3761 3458  9  1 89  0  0  0
 0  0 680848 1739788  50968 892808    0    0     0   228 2065 2173  0  0 99  0  0  0
 0  0 680848 1740352  51012 892872    0    0     0   256 2995 3275  2  0 98  0  0  0
 0  0 680848 1742344  51028 892856    0    0     0   112 1414 1508  0  0 100  0  0  0
 0  0 680848 1744308  51068 892872    0    0     0   852 1727 1877  0  0 100  0  0  0
 0  0 680848 1745520  51088 892856    0    0     0   220 1614 1696  0  0 100  0  0  0
 0  0 680848 1746492  51088 892880    0    0     0     0 1615 1559  0  0 100  0  0  0
 0  0 680848 1747836  51100 892868    0    0     0    56 1425 1523  0  0 100  0  0  0
 0  0 680848 1748784  51144 892880    0    0     0   164 1703 1851  0  0 100  0  0  0
 0  0 680848 1749048  51144 892884    0    0     0  1588 1392 1452  0  0 100  0  0  0
 0  0 680848 1748796  51200 892884    0    0     0   260 1683 1820  0  0 100  0  0  0
 0  0 680848 1749040  51232 892856    0    0     0    84 1783 1937  0  0 100  0  0  0
 0  0 680848 1749040  51296 892892    0    0     0   324 1923 2093  0  0 100  0  0  0
 0  0 680848 1749040  51328 892864    0    0     0   208 1732 1907  0  0 100  0  0  0
 0  0 680848 1749040  51328 892896    0    0     0     0 1420 1497  0  0 100  0  0  0
 0  0 680848 1749040  51328 892904    0    0     0    48 1583 1628  0  0 100  0  0  0
 0  0 680848 1749628  51360 892904    0    0     0   292 1508 1634  0  0 100  0  0  0
 0  0 680848 1749736  51360 892904    0    0     0     0 1316 1448  0  0 100  0  0  0
 0  0 680848 1749736  51360 892904    0    0     0     0 1269 1419  0  0 100  0  0  0
 0  0 680848 1749736  51360 892904    0    0     0     0 1307 1423  0  0 100  0  0  0
